HITID,index,comment_index,comments,keys,Worker1,Answer1,Worker2,Answer2,Worker3,Answer3,Worker4,Answer4,Worker5,Answer5,Avg,Date
33EEIIWHK771T9IA84OB2UYTNKPVQ4,634,2,"Hello, Could you please provide an update when we are going to receive the stuff and when we could use it with App last time I checked it was app was not approved. Please update!",686212435,A1T79J0XQXDDGC,-1,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 07:51:16 UTC
3QHITW7OYO9H1LFCX9XF67KG2AOAQI,695,5,"Also, please refund.",760804779,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A9K0CV70JWG1W,-1,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:35:57 UTC
3AJA9FLWSCYZGE81VHEYB64L8GKFIX,86,3,"Any news anyone Id love to get the reward, its coming on 2 years since we funded this..",86000746,A1T79J0XQXDDGC,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,-0.4,2015-06-15 08:37:12 UTC
36818Z1KV3DPUK9AZYLJTZR5SIAA3F,110,5,Were almost through January  any updates,110176601,A1ZFUBB7KVAT4G,0,A32QBXDPHHSTOD,-1,AKJ8CNFZH73K6,0,ARX0S1CIDJLOX,-1,AXMPSUNKUBEIL,0,-0.4,2015-06-15 07:46:12 UTC
3K3IX1W4S6RW19EXXWIQ62U6XE2APR,488,7,Did everyone give up,515210950,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,-1,A3KOVCQYR8K3HY,-1,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,-0.4,2015-06-15 08:03:43 UTC
3P458N04Q1HC5FLK68ZSUXXBNPJ2X0,754,45,"Hello there... I just pledged this project to be able to make a comment. I am sure your products are very good, well thought and nicely produced. You might consider to put this quality into your videos also. In can understand you want to save money on the video, fine with me. However what I cannot understand you coming out of a toilette to promote your product. IMHO that is just disgusting. Who though that would be funny Do you want to transfer the massage you have the best ideas when you sit on the pot or you showing the product quality with it Saving money on the video is one thing but that... As a Videographer and editor it is very painful to watch. Sorry, just could not resist to commend on it. These comments are my personal opinions and I know other people might disagree with me. I am sure your products are awesome and worth every cent. Regards",825313722,A1V6P1ZE6Q8YEW,1,A3CFNUD7VR2E1E,-2,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:27:34 UTC
3QQUBC64ZEE8U1ADSRXCML09YK9XNL,432,13,Are there any tracking details available as I havent received mine as yet,449775319,A16U1L4R6WV5G2,-1,A1ZFUBB7KVAT4G,0,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,-0.4,2015-06-15 07:52:30 UTC
3SNR5F7R92T7A08506USTOJLWF5IEI,673,7,"Hi John, I checked sensorcon but I could not find any He sensor. The He sensor you indicated seems quite expensive ",726198790,A16U1L4R6WV5G2,-1,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.4,2015-06-15 07:52:21 UTC
3VIVIU06FKC5MO0IH4IB6WOU5HWIM7,524,46,There has to be something wrong with the soldering or the pin outs From the arduino board from border less. Is the order the same as the official board,552898763,A18JA2145UWXG,-1,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:48:04 UTC
344M16OZKIFZO1JWXM7KYWF2IEZNE3,148,16,Im in Singapore too and still waiting for my 2 Romos. Whats happening guys,157324543,A1ZFUBB7KVAT4G,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 07:53:27 UTC
3A520CCNWN0S4IP7OI2FCQV2J70AE6,419,27,"Hi there, ill know you hate how this works out here and i would do the same. A shame on us for not updating you. Why Since we worked out the beacons we got a problem with our logo regarding the Chase bank and had a some serious trouble with that. We changed this things and had to rework the hole enclosure process since this was done already. How ever we pushed our regular sales that does sale public WiFi here in Germany to finance the new enclosure topic. Currently we got the new LogoCI up and running and now reworking the enclosure for the beacons. We also now have running supportsystem that tracks everything very well. So please send us a mail to supportairfy.com if you want to receive the beacon without the enclosure right now. We know some people already did this e.g. Hitoshi and we will move it out within February since the PCB is already done and working. The good news is based on our regular company work we are now up to 18 people and got a new team member for communications. After getting her in we must have a better communication to make you happy in 2015. Best regards, Steffen supportairfy.com",436145065,A16U1L4R6WV5G2,-2,A1V6P1ZE6Q8YEW,0,A3Q92WMGIHEPSD,0,A9K0CV70JWG1W,1,ANMWPCK7TJMZ8,-1,-0.4,2015-06-15 08:03:22 UTC
39N6W9XWRDNRKEJ1AJ6JFFYLZEIYGL,409,55,Still waiting for tracking !,428052329,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,-2,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,-0.4,2015-06-15 08:05:34 UTC
3WRBLBQ2GR8UNJNG2BVANN41N13G02,451,12,I have not received the survey,470785920,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,-1,AQR70X1KIOP6B,-1,-0.4,2015-06-15 07:46:20 UTC
3R5OYNIC2C91G5D63W9717KYL3NPTR,825,31,"Hello Aurbee team, Two months have passed since your last update. I will not ask you to give a fixed date for reward delivery. But please write another update to your backers. Most backers will accept delayed reward delivery, if the project manager gives information about work and progress. In your next update, please mention why you chose to switch from a 4layer board to a 2layer boards. In what ways is 2layer better than 4layer Thanks.",889853117,A18JA2145UWXG,0,A1T79J0XQXDDGC,0,A1ZFUBB7KVAT4G,-1,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,-1,-0.4,2015-06-15 07:49:22 UTC
37PGLWGSJT6AW00FWS5VRJWQGC1IK2,713,302,Could we have an update. Its been a while.,781336124,A16U1L4R6WV5G2,0,A18JA2145UWXG,0,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,-1,-0.4,2015-06-15 08:24:30 UTC
3M0556243SKRUFJSSXRQGE02UFENFL,967,36,"If you are unablle to chage your design for ORA X, at least make it look like the one shown in your Ora X concept design, not the big earmuff design that looks like airport ground crew.",1043385803,A16U1L4R6WV5G2,0,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,-1,-0.4,2015-06-15 07:53:03 UTC
36GJS3V78VQ1PPO2OJ5G5SJXMA9GJ9,206,12,"just to be clearer, mine isnt 58 so I needed to use the included extra rubber to get the mounting unit to mount to the stand. The mounting unit is now sturdy, that is fine but the snaprecorder wobbles on top of the mounting unit",223065902,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,-1,A3UWM3KJYEL5XU,-1,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:40:43 UTC
3PCPFX4U40QCXCWK8PJ7K8V7ZQ1QFB,999,0,"We basically bought a 1,500 table that our printer now sits on. Its a nice table, but not what we were hoping for.",1073788207,A1PE0077HI218F,0,A1V6P1ZE6Q8YEW,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,-1,AXMPSUNKUBEIL,-1,-0.4,2015-06-15 08:06:33 UTC
3I01FDIL6M8Y79G3F8YG0QUJ7772DY,160,80,it seems that automatic support generation should be in ver. 1 i thought it was competed. i dont know how many backers are going to just print solid boxes,174927737,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,-1,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:14:37 UTC
3KTCJ4SCVG1UMI4K9XX5EX78OFM1MZ,551,551,Hi Aguirrech Really sorry but we dont make an S2 case for the BubbleScope. Pete C,578607292,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A2RD843ESYKRP2,-1,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,-1,-0.4,2015-06-15 08:21:48 UTC
3D4BBDG7ZHWDNZ68JCHAZUHTSLV3CA,363,266,"When I pledged 20, I was promised beta access in January. Even though it was very late in January, I would have been fine with receiving it yesterday, but now you guys arent upholding to your promised rewards. Dont get me wrong I love next, and it seems like a really awesome product, but I would just really like to get beta access soon.",383470280,A1T79J0XQXDDGC,-1,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,1,-0.4,2015-06-15 08:53:43 UTC
356ZPKYPUHHXXRC0D2W69OCD055YPP,702,4,What do you do if apple simply chooses not to communicate with you or rejects your app for whatever reason,768039793,A1ZFUBB7KVAT4G,0,A32QBXDPHHSTOD,-1,A3CFNUD7VR2E1E,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,-0.4,2015-06-15 07:59:20 UTC
3NOEP8XAU428XMMQ86A4QA54YZAXPH,657,6,I still havent seen any PCBs.,714956613,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,-1,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 08:19:43 UTC
3PIOQ99R7YMGDXGINMMP2E1542SUNQ,995,10,"I backed this project for multiple of these. Can I get a refund, and if not, when will I get it If you could let us know that would be great.",1067365635,A1V6P1ZE6Q8YEW,-1,A32QBXDPHHSTOD,-2,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 08:09:24 UTC
39I4RL8QGJHPM30S5I0UKQ6FJDVH4H,23,516,"Bert well this would need to be done in the software. The FPGA is streaming the raw data ADC to the SW, which converts it to voltages. Any kind of math operation to spawn additional waveforms is also done in SW. Or just yell loud enough and then well do it eventually  Since we already have our basic math functions add, subtract, I guess this wouldnt be too much of additional effort.",22930761,A16U1L4R6WV5G2,-2,A1T79J0XQXDDGC,0,A291KO368YRYCR,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 08:07:44 UTC
3QREJ3J433XCM18LHV28JZOIXGVLKJ,794,227,"We all suspected that Apple wouldnt be so foolish as to allow the watch band interface design to go unprotected. So this now is the moment of reckoning Will Monowear enter into a licensing agreement with Apple and deliver the watch bands that they promised to us at the cost of reduced profit for Monowear Or will Monowear declare defeat, take our money and go home We would like to know now please.",857576755,A1T79J0XQXDDGC,-1,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A3UWM3KJYEL5XU,-1,AKJ8CNFZH73K6,0,-0.4,2015-06-15 08:57:20 UTC
3XT3KXP24ZY3XLFQUOBUH0R8FHHI6X,186,8,"Hey Mark, Youre sitting on a pretty sum of backers well intended cash... I realise your scope may have changed somewhat and things might be taking a bit longer than you expected, but an occasional update message on whats happening would be appreciated.",203101408,A1T79J0XQXDDGC,-1,A1ZFUBB7KVAT4G,-1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 07:40:19 UTC
3M93N4X8HKN4FUXTJJZXU620AL3SJ5,83,5,"Hi, I am still waiting for your feedback on my message sent 4 months ago Hi, As I wrote you in email my SD card and USB key unfortunately do not work. I look forward to getting your feedback soon. Regards, Igor",83478995,A3CFNUD7VR2E1E,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,AXMPSUNKUBEIL,0,-0.4,2015-06-15 08:20:58 UTC
3ODOP6T3ASKL7DXAMXXNXM0DUUF42O,313,7,Mine still hasnt arrived. How much longer should it take,327882382,A1T79J0XQXDDGC,-1,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:41:49 UTC
31ODACBENUFL1H16E9J6R7EMOGVQSU,722,854,"Hello, Im 5758 at the 130 reward. Country is Poland and I didnt receive it until yet.",794945037,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,AQR70X1KIOP6B,-1,-0.4,2015-06-15 07:48:06 UTC
3GITHABACYL7TL7G42CJWV6DLB92NG,482,12,The camera stalk is not telescopic  it is a fixed length. And then you can use an extension cable if you wish. Here is a timelapse  4FPS speeded up to 25FPS. httpwww.youtube.comwatch,505086869,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,-1,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:08:59 UTC
3R15W654VDTYX46GU0M5FL0RWMNQLG,651,2,"I am a bit confused. I only have ios devices, I thought this beam would work with ios as well. But your last update makes me doubt this. If I understand correctly, you will not develop any apps for ios only Android  That would be disappointing. Can someone confirm ",706970663,A1PE0077HI218F,1,A1T79J0XQXDDGC,-1,A32QBXDPHHSTOD,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:27:40 UTC
391JB9X4ZY8WSJQ6H73NJC37XLLKMK,851,44,"Evelyn 2 days ago Consolidated List of People Wanting A Plugaway Refund Add Your Name If You Want Your Money Back Please copyandpaste this list, including the header above, and this preamble, and add your Kickstarter username to the top of the numbered section. Over the months, many people in these forums have publicly requested a refund from plugaway, Torrap and the John Storm. These requests have been easy to miss, because there are hundreds of comments. 1. Alvin Wu 2. fan kwok kei 3. Gerrit Fischer 4. Tobias Krgholk 5. Richard C 6. Robert Hercz 7. Sardauker 8. Frederic Biermann both accounts 9. Solomon Peah 10. Gerhard 11. Frank Greco 12. Kalus 13. Shitij Bahl 14. Michael Swift 15. Scott Beasley 16. Juan Contreras 17. Alastair Hewitt refund request made Feb 4th 18. Paul Seccombe 19. Dennis Verschoor 20. Nathan Phillips 21. Clment Thersiquel 22. Ls Song 23. Trevor Williams 24. Tommy Boucher refund request made Jan 30 25. Colin Chapman 26. Alon yair 27. Evelyn Lee 28. PJ Gray multiple refund request",909702674,A1ZFUBB7KVAT4G,-1,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,0,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,-1,-0.4,2015-06-15 07:51:00 UTC
3DFYDSXB2W0KU7PX8OUX97KOVINJUB,854,4,"To all the others here. Its clear John is not responding to comments on here. Ive also sent a private message to him, but no response as yet. Has anyone else had any better luck than me getting in contact with John",912880652,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.4,2015-06-15 07:42:28 UTC
3FHTJGYT8N0XB0R0JWA02O59V9FGP9,321,16,"TurnsPro takes 4 x AA batteries, giving you approximately 10 hours battery life. There is a battery indicator on the screen so you can always see your battery life Yes! 5 hours of epic panning footage left!  This is ridiculously childish. As a supporter and backer of this project I feel it can be much more improved by 1 making available a DC In input for an external battery pack in the first instance that could potentially last days depending on mAh rating. 2 This should override any battery inserted by a simply logic control. Battery power should only be triggered by a depletion of the primary DC In battery pack.",340735118,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3CFNUD7VR2E1E,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:33:28 UTC
3KVQ0UJWPXLPFCZHEM54QLMGYX45WB,222,2,"Yeah, this project is one the most quiet. Communication every once in a while would be nice. You know like, where can we find Qi charts Pressure points in the body Whats the best combination Etcetera. Keep us interested in your project and teach us what to do with it. Thanks ",239664849,A1V6P1ZE6Q8YEW,-1,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,1,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:30:35 UTC
31MBOZ6PAORU33WXPILAVGBAS7MLC6,718,5,"Maybe that December 3rd update also ran into some unexpected challenges.  Id appreciate a status update on the shipment of Lbots and Bluetooth boards, even if the shipping timeline isnt finalized.",789004368,A1T79J0XQXDDGC,-1,A2RD843ESYKRP2,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:15:59 UTC
351S7I5UG9W7ZH5OBNIBVCSUNMVNJO,184,66,"Good to hear some support for him, not expecting miracles if its delayed its delayed the nature of the beast when producing to the masses guess its a bit worrysome since KS is getting bad press as of late of projects going bad. Hope he responds eventually though,your right with that though communication can solve all the uncertaincy.",200067794,A1T79J0XQXDDGC,-1,A32QBXDPHHSTOD,1,A3CFNUD7VR2E1E,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,-0.4,2015-06-15 07:55:38 UTC
3IHWR4LC7DDQ1ZYEN38S1ENZLC78I9,375,84,"Oh no, I transferred the money to my account but its not there yet, so the payment cant be fulfilled, how long do I have to fix the payment",395600167,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A3CFNUD7VR2E1E,-1,A3HW4QDJB63OQ2,0,AKJ8CNFZH73K6,-1,-0.4,2015-06-15 08:28:55 UTC
336OE47KI2K6D6EWKDNHUJGFBL6VW8,676,5,Id appreciate an update too.,734432953,A2RD843ESYKRP2,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,-1,-0.4,2015-06-15 08:26:23 UTC
3HRWUH63QU2ZSIQ3MLEHU29P5L0N52,870,42,Where is mine Or refund,929933816,A3CFNUD7VR2E1E,-1,A3HW4QDJB63OQ2,-1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,0,-0.4,2015-06-15 08:28:00 UTC
302U8RURJZ1GQC5ISCWUY03OI92VNH,402,138,justify not to do one or the other.,419441561,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,0,A3UWM3KJYEL5XU,-1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,-1,-0.4,2015-06-15 08:36:59 UTC
356TQKY9XFXTCFHI4C4VAPXQ7WW78D,828,58,Could we please get an update Its been a month since the last one. Thanks.,892117197,A16U1L4R6WV5G2,-1,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.4,2015-06-15 08:05:38 UTC
3M67TQBQQHOB9MYQG7MTKCURSAKA9W,978,46,Update please!!,1056766730,A1PE0077HI218F,0,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,-1,A3CFNUD7VR2E1E,-1,A3HW4QDJB63OQ2,0,-0.4,2015-06-15 08:57:39 UTC
3AC6MFV69KI5P0OHQBQKEMJOK8ZHZU,924,312,"Daniel, I agree, the 69 shipping and handling is a bit of a shock, but it still comes out less than a new one with free shipping. The refurb also comes with a 3 month warranty new ones have a 2 year warranty But for the price you can relax a bit if its set up in an unsure location. You can always get a new one later currently 291. I was leaning toward their pico screen but its 43 and 90 and has to be put on a table.",1000629643,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AQR70X1KIOP6B,0,-0.2,2015-06-15 08:26:43 UTC
3IVKZBIBJ098OO23VJWCITMLXTZSH0,867,6,Its June. When will we hear word about shipments,926878686,A1T79J0XQXDDGC,0,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,0,-0.2,2015-06-15 07:47:00 UTC
3ZG552ORAM4K1QGP6TYA6C0Q7EAV2P,507,32,"Don... thanks... then theoretically can the power pack input accept the maximum output of two panels at one time This may be a stupid question I am an accountant not an electrician but if I just used a simple Y connector, would the power of one panel backwash and fry the other",528858030,A16U1L4R6WV5G2,-1,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,-0.2,2015-06-15 08:34:45 UTC
391FPZIE4CMO31U7KORCXU49IQKHU5,79,114,"Melissa We put a lot of thought into the bike theft issue when we designed Spark. Currently, there are no proven methods to stopping thieves if they want something bad enough, theyll find a way. However, here are some of the stuff we did to improve Sparks antitheft features 1. LCD screen  Battery are both removable so the rider can take it with them when they lock up Spark. 2. The seat also has a quick release so the rider can take it as well. A bike with no seat has been proven to deter theft more than a bike with a seat intact. 3. The tires are NOT quick release. The only way for a thief to steal your tire is with the aid of a tool. Heres an education guide to help prevent theft of bikes httpwww.protection.uottawa.caenpreventbiketheft.html Shocke Bikes",75061840,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,-1,AXMPSUNKUBEIL,0,-0.2,2015-06-15 08:24:50 UTC
